Loan ID,Loan Grade,Exception IDs
2020011.99,90,1|3
2163032.28,96,1
5190897.37,96,1|3
3864538.95,86,1|2|3
8220032.18,96,1
4537834.92,90,1|3
490779.48,100,
8976048.26,92,3
9391.36,94,1|3
6841555.64,96,1
1039980.24,93,1|2|3
4171363.08,98,3
3079890.68,92,1|3
1072263.73,100,
8138015.37,90,3
2034699.36,96,1
8824551.04,94,3
3511450.86,94,1|3
438926.2,100,
9976302.97,100,
5729348.68,96,1|3
2436954.08,92,1|3
8017244.28,96,1
5383035.05,96,1
2547300.25,92,3
9884133.84,90,1|3
6676917.12,96,1
4431036.65,96,1
3124575.5,90,3
6430489.83,90,1|3
1299175.34,48,1|3|4
5820263.43,90,2|3
2843397.1,100,
475676.6,86,1|3
2597836.11,96,3
8434831.25,86,1|3
4813867.52,10,3|4
8246266.99,33,1|2|3|4
4503022.43,98,3
5973020.38,93,1|4
9256307.86,92,2|3
1193310.79,86,1|2|3
169680.24,96,1
1694485.35,96,1
3632383.1,100,
8771430.52,88,1|4
2999188.56,96,1
4027999.88,92,3
9622453.99,90,1|3
7139427.35,96,1
9212691.75,100,
5611336.33,90,1|3
343329.79,100,
7312565.1,98,3
2715454.46,38,2|4
5027417.19,96,1
9315140.69,93,1|2|3
5910430.73,94,1|2
3527437.21,83,1|2|3
8708265.04,96,1
6956459.3,96,1
9033774.57,95,1|2
5105372.21,99,2|3
2422104.17,86,1|2|3
6460328.05,100,
2309333.27,100,3
4008007.28,100,
2013500.96,96,1
9562980.77,98,3
3345600.56,94,3
5392581.9,94,3
1454746.21,98,3
1176335.08,94,3
4945873.64,100,
6178628.46,90,1|3
9577402.74,86,1|3
9552937.09,90,1|3
6792210.1,96,1
4090209.28,94,1|3
4848990.01,100,
222251.19,100,
9062230.03,96,1
1766527.32,96,1
436273.46,94,1|2
1004040.97,36,1|4
4502980.58,98,2
1959613.91,98,3
6123432.98,100,
3450845.89,100,
4599627.32,86,1|3
6359684.02,100,
4053794.73,96,1
9530611.68,88,1|3
193669.69,100,
2048252.48,96,1
8751180.55,100,
5284757.88,90,1|3
3876851.19,100,
1569910.33,98,2
7255869.05,36,1|4
7578685.1,96,1
9293604.39,90,1|3
8179326.82,96,1
1511619.51,99,2
7211477.88,90,2|3
259983.19,96,1
3201158.76,100,
2156831.63,100,
6596507.03,93,1|2|3
4218185.03,100,
7542905.62,88,1|3
7560224.11,92,1|3
346266.98,90,3|4
2022326.97,96,1|3
7588948.19,99,2
4889322.02,94,1|3
3737089.81,96,1
5209487.48,95,1|3|4
3027035.82,90,1|3
1629277.95,96,1|3
8436536.19,92,1|3
343210.05,88,1|3
3584786.4,90,1|3
8211255.02,96,3
2737150.77,96,1
8488890.25,94,1|3
81729.57,97,2|3
7422518.8,90,3
2814818.51,92,3
955843.76,100,
3793109.72,98,2
9542716.83,94,1|3
6498110.44,96,1|3
1700030.43,86,1|3
9091559.74,86,1|3
6032464.36,96,1
2513404.46,96,1
57781.28,100,
7700077.06,100,
7328045.26,92,1|3
4133843.23,95,2|3
7320179.57,100,
2150995.53,92,3
1005547.12,96,1
8242545.15,100,
5643611.21,94,1|3
7805916.21,96,1
4755743.18,96,1
4965371.35,96,1
2979354.72,96,1
6955734.89,90,1|3
5659057.8,96,1
2908413.95,95,1|2|3
2278129.34,100,
7406857.98,92,3
3047301.93,86,1|3
8299676.8,96,1
7799423.61,100,
1452391.9,90,3
1574283.98,99,2|3
3545352.1,96,1
8587845.34,97,2|3
7273766.09,96,1
129581.71,98,3
3424926.97,96,3
1569216.45,96,1
1939794.87,96,1
7522720.25,94,1|3
1989710.74,76,1|3|4
7314847.74,86,3|4
2021620.99,90,1|3
9141466.73,86,1|2|3
7611039.17,90,3
9922878.09,96,1
9884595.61,96,1
3052264.42,88,1|3
6219716.18,100,
2454127.5,92,2|3
4310800.71,86,1|3
625235.7,88,1|3
1258191.28,100,
1173650.83,96,1
3322522.5,96,1
9400342.3,100,
6158314.64,98,3
3132206.04,96,3
3903976.61,100,3
3643464.06,96,3
6522861.84,92,1|3
8866215.45,100,
3751595.66,100,
7223610.57,99,2
4688630.58,100,
4025896.25,100,
8536191.51,95,1|2
549475.94,97,2|3
8204333.41,97,2|3
8977716.89,90,2|3
8851453.91,96,1
5687694.05,96,1|3
484598.46,83,1|3|4
7849132.84,96,1|3
8099374.15,100,
4128078.54,88,1|3
6395591.92,96,1
3769419.04,100,
261721.05,100,
5818607.43,97,2|3
689344.7,96,1
8839304.36,96,1
8834202.71,100,3
7321729.53,94,1|2
2436190.07,86,1|3
6319936.54,92,1|3
908610.98,90,3
4818978.97,96,3
1368897.06,95,1|2|3
9810201.72,100,
3486318.89,94,1|2
80743.58,96,1
6868474.45,100,
6936971.69,96,1
5467557.52,96,1
6573404.21,90,1|3
8589231.72,96,1
5125886.39,83,1|2|3
5923339.52,99,2
8257181.59,96,1
6044969.2,90,3
7293958.47,100,
7572332.56,96,1
4822187.55,100,
3454765.53,90,1|3
5862266.25,100,
2633429.52,78,3|4
6691486.31,98,3
97376.09,100,
1133843.19,100,
1162769.04,90,3
1311051.68,95,1|2
3905235.18,100,3
3423585.91,94,1|3
3279653.39,98,3
9755587.34,96,1
1736874.54,92,2|3
150290.82,98,3
1918850.84,98,3
6451349.19,95,1|2
2509339.52,88,1|3
1441130.91,76,1|4
7955602.34,90,1|3
4244053.38,100,
3913074.51,100,
5708363.61,96,1
2808705.49,96,1
2145373.51,96,1
9932474.09,86,1|3
5851858.17,92,1|3
642059.14,100,
8790839.49,96,1
3916208.81,96,1|3
5122748.56,100,
4624356.99,96,1
8160449.0,20,4
4550671.21,96,1
6201116.65,100,
3481810.49,94,3
6909208.4,100,
6770951.7,100,
6960886.34,95,1|2
4246240.89,96,1|3
3122067.98,94,3
3877153.44,100,
3443127.48,86,1|2|3
2217179.47,98,2
1801947.23,100,
6797689.14,86,1|4
4730556.2,90,3
9057753.34,98,3
3969274.44,96,1
1583588.66,88,1|3
1806062.89,96,1
6055783.25,94,3
9844184.33,88,1|3
8491284.12,100,
6777634.02,96,1
2440396.09,86,1|3
9571077.56,99,2|3
9005926.75,98,2
5802164.45,88,1|3
8627292.23,100,
5345526.95,96,1
8470800.79,96,1
7041699.06,100,
1184851.57,90,4
233878.24,100,
6145319.13,100,
5850490.7,100,
2921645.91,96,1
6033125.52,99,2
5841100.43,100,
6622875.29,100,
5718002.21,100,
1291234.77,96,1
2472726.02,92,1|3
9179257.78,100,
9236734.21,86,1|3
2624752.41,95,1|2
650576.66,96,1|3
4373171.31,98,3
2519772.37,92,1|3
6443044.28,90,1|3
4133674.12,88,1|3
3403425.55,94,1|3
6747321.1,86,1|2|3
8739910.66,100,
8284526.51,100,
8313803.93,78,3|4
4189705.02,86,1|2|3
2092388.31,100,
1047428.98,96,3
5073686.51,96,1|3
21538.72,91,4
4184999.49,98,3
1265175.82,94,1|3
6311787.58,100,
831745.55,96,1
7962208.46,96,1
1622359.88,94,1|2
7843260.15,94,1|3
6282682.96,95,1|2|3
1188306.51,100,
7805194.08,100,
1040408.17,96,1|3
8923558.51,98,3
5762314.33,99,2
9359151.28,96,3
152158.78,90,1|3
8356623.27,88,1|3
6599778.16,90,3
984826.68,96,1
5468601.37,96,1
1184112.32,90,1|3
9186539.48,100,3
8473475.52,99,2
4583926.66,99,2
1735597.0,93,1|2|3
1019409.01,94,3
3299773.48,96,1
5957082.7,100,
168102.86,96,1
4381364.45,96,3
6346683.58,100,
5270658.21,86,1|2|3
662273.63,91,1|2|3
4443093.18,86,1|3
6528877.6,100,
1190139.18,100,3
6071626.72,96,1
2504424.53,95,1|2|3
9366590.0,98,3
2080971.94,100,3
7499248.7,92,3
3774638.75,96,1
6798795.13,96,1
4064992.92,85,1|2|4
6968697.22,86,1|3
6136311.28,90,1|3
8078777.43,92,1|3
8920969.07,95,1|2
937781.47,96,1
9267593.29,95,2|3
9926416.44,100,
919719.11,99,2
9670166.63,96,1|3
2480673.6,92,3
7738735.34,96,1
7115008.75,92,1|3
6590404.07,95,1|2
4374210.83,96,1|3
5219272.12,100,
5636566.34,96,1|3
7427153.23,90,1|3
6589581.54,96,1
334167.4,100,
8713471.68,87,2|3
5362436.24,16,1|4
5905213.91,100,
8332036.22,94,3
8355269.49,100,
3346852.81,94,1|3
616434.18,66,1|4
5288762.43,94,1|3
264121.72,100,
7200415.4,96,1
8459899.58,100,
3851587.27,92,1|3
8139263.52,100,
9371811.87,96,1
1667264.6,86,1|3
4092104.46,96,1
1276599.44,93,1|2
4741452.55,92,1|3
6617362.88,90,3
478564.77,96,1
4642283.93,96,1
9872178.85,96,1
4875582.91,96,1
5485753.0,94,1|2
7406923.59,100,
7252303.7,95,1|2
7166506.71,96,1
9938955.23,91,1|2|3
6390002.05,97,2|3
610739.89,96,1|3
623163.66,90,1|3
6414969.39,98,3
346753.24,95,1|2|3
3266658.51,96,1
1127803.59,96,1
3941729.73,96,1
5956263.83,93,1|2
9420918.52,94,3
4080042.21,96,1
2968400.26,99,2
9066514.58,96,1|3
6391651.31,96,1
8148246.79,100,3
1370341.15,83,1|2|3
6386314.59,100,
5288312.53,97,2
8036516.23,100,
9152878.34,86,1|2|3
8806795.87,100,
4733522.8,96,1
7182500.25,96,1
1103801.14,90,3
7566418.89,93,1|2
3416269.11,96,1
3118923.45,96,3
236879.45,100,3
8574936.54,96,1|3
6488158.94,94,1|3
5242236.97,93,1|4
7093992.03,90,1|3
8451779.6,90,3
5632931.22,96,1
3078035.41,96,1
7421845.46,96,1
3230276.46,95,1|2
6870064.42,98,2
8447170.35,94,1|3
972678.97,100,
891802.7,96,1
9927815.86,100,
7225861.71,82,1|3|4
5405334.18,100,
9867966.25,94,3
2129484.56,100,
247964.54,96,1
9482288.7,92,1|3
8093230.99,98,2
2469515.37,96,1
3861642.02,100,3
4216940.27,92,2|3
9323589.48,96,3
4160742.19,96,3
5386901.63,99,2
7155995.84,100,
4955157.82,97,2|3
3621851.42,96,1
1482400.73,100,
8978661.02,94,1|3
3041089.67,100,
688351.07,96,3
2090450.17,82,2|3|4
8282829.55,96,1
3912214.2,100,
9626491.08,100,
9264754.94,92,3
9690725.51,95,1|2
3019173.64,90,1|3
9036246.68,100,
6410151.86,96,1|3
4822585.56,100,
5726383.55,10,3|4
8149508.58,91,1|3|4
2002158.22,96,1
4449427.07,96,1|3
3794346.74,96,3
5757177.87,96,1
882170.08,96,1
7151516.04,88,1|3
7364884.52,90,2|3
848281.18,100,
4483545.17,100,
7423425.42,96,1
2197690.71,96,3
2630498.3,100,
1533401.54,96,1
1725680.97,93,1|2
3908140.04,95,1|2
6128324.06,96,1
3506773.78,100,
8328266.56,90,3
9790599.99,100,
7078587.35,90,1|3
3335101.09,90,3
1108507.7,96,1
692316.69,97,2|3
6287460.54,92,3
4500734.07,94,1|3
7676736.49,96,1
4311510.81,98,2
757826.7,100,
5141934.15,6,1|3|4
4033057.35,90,1|3
535448.86,94,1|2
8910561.1,56,1|4
1356697.93,96,1
871102.35,40,3|4
2899774.61,95,1|2|3
5211622.26,88,1|3|4
7333219.04,100,
9442142.29,100,
7545519.65,96,1
2991385.47,94,3
9533957.15,100,
2629296.37,88,1|3
1560848.43,90,1|3
6221470.77,94,3
5701640.66,92,3
2777958.45,88,1|3
8235901.67,100,
1254052.92,86,1|3
6500619.21,86,1|4
1724640.29,96,1
4501864.6,100,
5229436.99,96,1
518462.25,60,3|4
2320871.34,99,2
6870673.39,100,
9915835.37,86,1|3
6769043.71,94,3
9632319.48,96,1
171880.49,96,1
2303841.58,92,1|3
1342413.58,100,
3340709.19,96,1
6745647.27,90,1|3
2659219.22,95,1|2|3
6849707.25,100,
2174006.94,100,
3339745.39,99,2
7145788.25,100,
7942351.13,100,
4632107.69,100,
307518.05,94,1|3
2790117.76,100,3
260853.21,96,1
8730300.78,100,
3234782.27,90,1|3
4016246.17,96,1
4316550.22,96,3
5042740.38,86,1|3
6421528.46,96,3
9303366.3,100,
7911731.46,100,3
6709263.93,88,1|3
8035067.31,94,3
1697723.75,100,
8789362.33,96,3
4699239.54,95,1|2
4670317.44,100,
1917972.14,100,
8480824.69,94,1|3
4425099.79,100,
8771091.59,98,3
4787009.11,96,1
7676986.01,98,3
2673729.92,90,1|3
473289.07,96,1
2713579.14,100,
9311210.01,96,1
1001362.8,100,3
6904313.25,96,1|3
7300390.93,98,2
9323986.16,100,
4686616.8,92,1|3
8916312.1,100,
3268785.36,95,2|3
2140690.16,94,1|3
3979740.39,96,1|3
1662827.48,96,1|3
8163459.58,92,3
7918120.09,100,3
7935519.7,88,1|3
701448.92,96,1
9642284.23,97,2|3
7104899.14,96,1
6110151.66,96,1
1397010.37,96,1
600445.78,96,1
8162477.69,90,2|3
4898772.61,93,1|2
5244215.45,100,
355056.91,100,
4969263.74,94,1|3
1479225.57,96,1|3
8563047.45,96,1
7801840.33,94,1|3
6794740.17,96,1
1451452.85,86,1|3
4413998.31,94,1|3
7968867.39,100,3
9950638.81,100,
6449638.57,44,3|4
7469134.3,100,
6978172.38,100,3
2257513.66,96,1
8609993.78,96,1
5518062.62,90,3
2327211.83,100,
7005350.34,94,1|3
4493503.67,87,2|3
1420556.68,100,
6123679.44,100,
6766192.42,100,3
6813762.82,90,1|3
9526480.32,96,1
1344436.11,96,3
1990398.11,92,1|3
3066467.33,100,3
884955.49,94,1|3
2692654.1,95,4
439795.63,92,3
3336818.64,100,
7135259.2,88,1|3
2019296.02,90,3
4343550.04,96,1|3
4882358.09,96,1
4004087.51,86,1|2|3
5631226.05,92,1|3
9567079.0,100,
6043272.04,100,
2573088.16,94,1|2
3113945.98,90,3
4651797.77,86,1|3
8852435.22,96,1
5919525.9,100,
6620097.35,96,1
8446424.96,92,1|3
1233150.51,86,1|3
8936360.29,86,1|3
1802822.79,96,3
3576931.97,86,1|3
2561098.36,90,3
3316594.92,100,
8323680.07,94,3
5225879.02,90,3
1457025.77,92,3
2908442.56,96,1
7460472.25,100,
8051647.17,100,
4596798.34,94,1|3
2733217.03,96,1
1164309.2,100,
8116635.27,96,1
8890642.39,95,1|2|3
5388042.61,92,2|3
7812486.83,96,1
8785821.46,100,
7571339.61,100,
9236146.56,96,1
4950078.74,96,1
7153752.14,96,3
195608.27,92,3
3256486.86,96,1
5658926.91,92,1|3
9951913.85,83,1|2|3
2914469.14,95,1|2
8510105.1,90,3
9906227.59,96,1
4049304.63,94,3
5601356.37,100,
1881748.3,99,2
2643928.73,100,
7231324.95,90,1|3
4620353.74,100,
2060911.19,95,1|2
6307239.59,96,1
5057283.03,97,2|3
4528937.56,91,1|2|3
8694974.17,96,3
3985652.75,100,
5241669.11,100,
1870029.12,100,
3317397.64,92,1|3
7828915.0,91,1|2|3
4966630.17,96,3
4651683.54,92,3
1794213.36,92,1|3
7217688.93,96,1
4811000.84,88,1|3
3988185.07,100,
2152493.28,100,
9756023.79,98,2
496989.16,90,2|3
3016492.58,98,3
9724440.64,90,3
9909648.3,90,3
9842666.01,94,1|3
2783779.47,96,1
9258076.07,100,
4282649.4,96,1
3035481.47,92,1|3
1254659.32,52,3|4
8205834.72,100,
941978.35,99,2|3
359963.96,93,1|2|3
8439661.41,86,1|3
5028743.86,94,1|3
6278095.13,86,1|3
8381953.91,96,1
9404809.93,86,1|3
9181695.61,90,1|3
9709894.94,88,1|2|3
1151233.21,100,
5983011.47,100,
1910243.35,100,
1375021.18,96,1
908879.53,95,1|2
1257557.95,96,1
7519747.26,96,1
5815881.26,100,
5525724.85,86,1|3
8879008.47,98,3
4365585.32,98,3
6346653.74,94,1|2
771570.48,100,
2443199.34,96,1
3273515.59,100,
6168468.29,96,3
7344824.79,75,1|2|4
2939800.03,100,
8805953.29,96,1
5707946.15,100,
501325.96,96,1
9474060.35,96,1
2040241.69,99,2|3
6042627.49,86,1|3
1881294.91,94,3
9151477.79,90,3
9560727.12,100,
2547268.85,96,1
3448879.61,56,1|4
6873645.02,94,3
6830229.99,100,
7791387.91,88,1|3
7426824.16,86,1|2|4
2191865.52,96,1
5569012.22,100,
6931448.92,88,1|2|3
1809650.63,90,3
4992345.31,95,1|2
8633003.56,96,1
1304540.68,90,3
8905923.87,96,1
1127792.91,100,
4488368.23,96,1
8624268.79,100,
9116954.27,95,1|2
597921.17,96,1
5603107.52,90,1|3
699384.16,90,1|3
8584322.81,92,3
5688355.81,100,
9139717.29,92,2|3
6366092.04,96,1
5023057.37,96,1
5999391.47,96,1|3
1627088.15,100,
7163848.99,92,3
2199742.99,81,1|2|3|4
8852603.44,96,1
1079654.68,100,
8628097.82,86,1|3
5594165.31,96,1
3135681.6,90,3
4936696.25,96,1
3166820.19,100,
4434783.22,94,1|3
266214.0,92,3
8502839.56,96,3
6537972.53,96,1
7769764.19,86,1|3
3467170.67,96,1
8741581.04,96,1
4717184.05,94,3
9173664.02,90,3
25145.57,96,1|3
7541571.78,94,1|2
8523897.7,92,3
6883975.09,94,1|3
5792496.03,92,1|3
7850689.74,74,1|3|4
1315143.5,100,
2203655.25,92,3
7985123.82,88,1|3
5458491.81,98,2
9017199.28,99,2
7779660.15,100,
2783499.13,92,3
6944643.17,94,3
2467075.55,96,1
7010339.19,96,1
3983696.61,92,1|3
5313863.09,95,1|2
3300990.43,96,1|3
7853823.05,100,
754953.9,100,
2193409.44,96,1
5073716.95,88,1|3
1007407.35,94,3
7316399.56,90,1|3
584137.35,96,1|3
4602648.38,92,2|3
30793.28,100,
9078070.68,96,1
6245671.26,100,
6288528.27,96,3
8929281.54,56,1|4
6172793.98,99,2|3
9096278.52,100,
1002717.81,96,1
8128422.12,92,3
6137294.86,97,2|3
7195653.85,92,1|3
2581963.62,98,2
8195298.14,96,1|3
9934141.9,94,1|3
3982247.77,100,
4968865.61,100,
1009767.69,96,3
3266322.84,95,2|3
34989.83,96,1
3888874.73,92,3
1619895.16,96,1|3
1911035.99,96,3
7962821.16,100,
1449349.81,96,1
6530269.41,100,
1879536.68,100,
8846859.78,90,3
8102827.74,100,
3412238.61,94,1|3
8083729.18,100,
744179.42,100,
2949883.09,95,1|2
1266365.35,90,1|4
3302630.35,98,3
4029112.99,97,2
7097465.74,100,3
6761778.89,92,1|3
7016536.15,100,
5423744.61,80,4
9476595.91,95,1|2
194611.68,96,1
7317021.44,96,1
4051398.89,36,1|4
9652279.4,96,1
1751049.65,98,3
6617645.64,90,1|3
4896239.04,96,1
2813876.21,94,1|3
1741254.82,86,1|3
2853367.42,98,3
7055366.74,88,1|3
6917119.86,96,1
4199373.21,52,3|4
777079.45,96,1
5552951.99,99,2
9599491.15,94,1|3
2518677.47,94,1|3
7407655.12,92,3
9669455.2,100,
515363.88,98,2
1662657.2,100,
6788159.72,96,3
4235246.97,100,
7415432.77,92,2|3
5183598.78,100,
663421.86,96,3
490322.19,96,1
4373749.29,96,1
7222453.87,100,
3079972.05,96,1|3
7902753.62,80,4
3426422.3,98,3
2589500.68,92,3
7913863.28,100,
6069113.66,92,2|3
7597160.61,96,1
3500790.28,98,2
8617644.73,96,1
3608163.68,83,1|2|3
3118366.4,92,1|3|4
578933.49,98,2
7278665.71,78,3|4
700961.77,96,3
4264849.8,97,2
5883799.24,86,1|3
4358815.13,98,3
6443987.94,91,1|2|3
4833832.85,96,1|3
8854231.67,96,1
8058691.62,100,
502538.64,96,1
6018878.92,90,1|3
8135077.5,94,3
8690294.57,96,1
8418417.56,100,
3211228.69,77,2|4
5478717.6,86,1|3
7715537.07,88,1|3
3895962.51,94,1|3
2908394.68,94,3
2246830.76,90,3
2021270.69,97,4
9206721.3,90,2|3
819386.32,92,2|3
9742216.83,100,3
6768594.24,96,1|3
9976598.61,90,1|4
4955241.06,90,3
9926999.72,97,4
2668609.75,96,1
6387393.6,100,
7539475.58,93,1|2
1854101.43,90,3
7449877.76,96,3
1218362.63,96,1
9734531.35,100,
2813880.22,96,3
6782328.93,96,1
4458463.05,100,3
6819180.77,94,3
5167709.69,100,
5942752.33,60,4
5566739.43,95,1|2
7845163.87,100,
9451342.36,88,1|3
9598118.22,94,3
1981349.83,95,1|2
2379580.42,86,1|3
4137866.45,98,3
2074415.62,90,1|3
4081275.61,94,1|3
899325.27,88,1|3
4092401.82,100,
529778.06,100,
9601891.46,88,1|2|3
4493496.98,96,1
8098517.22,96,1
6237526.18,90,3
8754378.15,100,
3616858.07,90,3
3422155.91,94,1|2
3232012.1,87,2|3
9893614.67,96,1
4298782.41,100,3
2220694.62,96,1|3
8695427.36,98,3
7119231.57,98,3
9709640.94,100,
7048010.29,96,3
8531836.74,100,
6767718.01,97,2|3
7036690.12,94,1|3
5693736.12,92,3
5631082.77,90,1|3
8496837.73,96,1
5108287.52,96,1
2878120.83,86,1|3
5392007.57,100,
4234448.34,100,
3779694.93,90,3
2910450.07,94,1|3
9741794.81,96,1
6473498.46,100,
5915985.77,95,2|3
3665886.96,96,1
4356361.18,100,
6047801.34,100,3
1790474.34,100,
4335564.78,86,1|3
8996670.23,96,1
9661891.72,90,1|3
6950629.2,100,
3706961.7,91,1|2|3
939679.06,13,1|2|4
8672366.39,83,1|2|3
7880045.37,55,2|3|4
2005411.39,96,1|3
2719720.62,100,
8951520.77,96,1|3
5979566.86,86,1|3
8530527.76,86,1|3
6839861.33,100,
1328859.97,90,1|3
9104423.32,76,1|4
794451.08,96,1
3370767.84,96,1
1875122.5,98,3
9906757.88,97,2|3
4330918.7,96,1
3962649.48,98,3
9351639.71,100,
2191529.83,90,1|3
8979384.37,95,1|2
7651870.39,90,1|3
5286318.48,95,1|2
2600661.28,92,3
9834485.09,100,
5726815.78,96,1
6580206.49,100,
1218907.53,100,
5489259.18,90,3
5463411.44,96,1
7474671.3,100,3
6128172.21,95,1|2
2413877.28,100,
1149366.19,100,3
3400242.59,86,1|3
802420.99,100,
168750.61,94,3
2655387.03,92,3
5950065.66,96,1
196056.67,100,
6581321.24,96,1|3
1630892.94,96,1
7274837.98,96,1
2221603.95,96,3
2941047.14,94,1|3
4369413.62,100,
8437845.1,96,3
1514333.34,100,
476768.62,70,4
4580493.67,94,3
3435434.77,88,1|2|3
6724862.53,94,1|3
9456770.64,86,1|3
8793982.94,100,
1257150.4,95,1|2|3
7192683.74,56,1|4
766852.1,92,1|3
5961696.93,92,1|3
2601062.11,96,1|3
7218717.49,96,1
832975.7,86,1|4
7110522.0,90,1|3
3288160.64,98,3
7505380.71,100,
2593647.4,96,1
9497682.39,94,1|2
3695380.57,94,1|3
2671901.61,100,
2675635.31,88,1|3
6573347.16,98,3
5422979.06,100,3
5047610.54,96,1
5759685.25,88,1|3
6894733.16,96,1
9306237.95,100,3
1964931.64,100,
4914561.21,98,2
6549992.29,83,1|4
8631015.03,94,3
1784494.14,100,
7987704.63,90,3
3648638.09,96,3
9033506.79,96,1
1740215.53,92,1|3
464913.63,96,1
9252403.81,93,1|2
9140422.72,88,1|3
1993408.59,100,3
9488391.94,100,
1495744.59,99,2
6235600.83,96,1
7421762.43,96,1
4168690.64,96,1
7892242.46,90,1|3
6422621.19,96,3
1766803.04,98,3
6958997.33,95,2|3
8641502.47,96,3
3643718.27,99,2
6504032.08,95,1|2|3
2272772.1,100,3
8339207.96,100,
9475934.08,96,1
9609674.26,100,
2706636.95,90,3
8057542.04,100,
4598400.79,96,1
3637345.83,100,
3622932.88,100,
7122760.54,94,3
1995243.94,94,1|3
1969726.41,88,2|4
3551002.2,100,3
4211548.16,96,1|3
87839.74,90,1|3
3475961.99,100,
3546762.06,96,1
1075294.66,100,
6492757.95,96,1
5131356.69,100,
2494712.07,88,1|3
2582596.48,96,1
1201567.77,95,2|3
3264365.68,86,1|3
8016243.36,100,
7911351.0,96,1|3
2225527.17,88,1|3
1743000.94,96,1
6044727.61,96,1|3
8427843.11,90,3
4227500.62,92,1|3
3083734.35,100,
243067.69,100,
7103825.87,94,1|3
38011.01,100,
6834915.98,90,2|3
4526723.41,92,1|3
7889572.99,96,1
2594918.7,96,1
8602922.52,99,2
6476333.81,99,2
215203.13,64,1|2|4
5613978.95,100,
4673011.53,96,3
4997851.89,96,3
7826179.69,56,1|4
2092420.15,95,1|2
3171034.26,96,1|3
4347159.67,90,1|3
8320782.12,92,3
1562802.55,94,1|3
9315964.4,94,1|2
863576.54,90,3
6441962.5,96,1
4736338.16,89,2|3|4
7104243.26,92,1|3
2660508.15,96,1
7760057.71,96,3
4715724.22,98,3
5594505.0,94,3
2860409.37,96,1
768069.65,94,1|3
9426723.84,100,
6065199.16,96,1
6551433.03,90,3
6973269.97,100,
9555342.76,100,
8496679.8,90,1|3
7030175.32,96,1|3
7183610.91,94,1|2
8310905.02,96,1
7442305.98,95,1|2
6242981.94,100,
2447057.17,96,1
5043441.03,96,1
5864345.93,94,1|3
5799133.13,100,3
1301495.66,94,1|3
1547500.06,86,1|3
2799074.81,92,1|3
1150118.81,94,1|3
7414072.8,96,1
6036586.06,92,3
1325911.76,96,3
2176903.15,100,
4382857.18,96,1
7210040.32,90,1|3
890354.0,99,2
8229606.06,96,1
552363.64,100,
7039121.51,94,3
1533622.11,100,
7063997.29,96,1
1393104.59,96,1
2638322.9,95,1|2|3
6155127.63,94,3
5491309.34,96,1
9182409.5,96,1
6047248.68,100,
6230811.0,94,3
6360218.09,100,
7121210.53,100,3
448515.62,90,1|3
1570546.46,96,3
1506798.58,88,1|3
5637866.43,96,1
9350127.42,96,1
9771330.57,100,
8728392.96,100,
2016856.12,86,1|3
285463.58,91,1|2|3
9580019.16,90,1|3
5731436.5,99,2
7766583.22,60,1|3|4
1155476.17,100,
9248388.36,100,
1275577.03,98,3
7219761.59,96,1
7211408.43,98,3
2452731.4,96,3
1453487.69,90,2|3
2685869.06,84,3|4
8794151.44,98,2
103025.69,86,1|3
9373955.54,99,2
9980984.98,95,1|2
9133354.95,96,1
2748324.98,94,1|2
8202725.4,90,3
5221613.3,98,2
3932392.35,96,1
1575145.69,92,2|3
8967923.73,83,1|2|3
4333448.26,96,1
5814066.55,100,
5563401.76,72,1|3|4
4173788.76,100,
2408979.44,88,1|3
652876.08,90,3
8352148.59,88,1|3
4690523.19,100,
6098092.78,90,3
8645401.62,100,3
1802963.33,86,1|3
2013233.83,94,1|3
3061237.86,100,3
5975778.05,96,1
4832186.64,100,3
5112709.1,100,
7188694.47,99,2|3
3263292.38,95,1|2
5694789.81,96,1
413031.43,100,
9036775.75,94,3
7923398.44,94,1|2
9337792.82,100,
624792.67,98,2
4082887.11,100,
2577767.25,88,1|3
8343667.73,96,3
7596465.06,100,
9348291.92,96,1
2307642.71,88,1|3
7322527.01,93,1|2|3
5130384.69,100,3
4471855.19,93,1|2|3
3833582.07,87,2|3
1162064.54,100,
5695591.73,96,1
5023815.87,100,
7492241.23,100,
6378384.47,100,
4403329.68,88,1|3
7163806.76,100,
4032823.56,83,1|2|3
2024670.32,90,1|3
5895769.91,96,1
7659617.44,94,1|2
6184734.89,100,
3798554.72,100,
5978427.1,100,
1517465.64,100,
1451259.71,92,1|3
4843542.72,96,1
1771317.57,92,1|3
2781414.12,94,1|2
1226356.63,96,1
8277951.28,94,3
8575613.62,86,1|3
601771.66,96,1|3
4539522.79,96,1
646321.12,92,3
2421326.34,100,
7086467.14,96,1
9594224.81,96,1
165435.58,98,2
6482371.86,95,2|3
3518402.51,96,1
2714899.36,90,1|3
4920920.17,92,1|2|3|4
3683327.53,100,
5739643.52,100,
3036395.75,100,
4859957.73,96,1
4977396.13,94,1|2
1685115.23,90,4
6096399.48,100,
436136.45,96,1
7690461.7,99,2
3917891.93,92,3
272530.99,96,1
5270233.25,90,3
7377098.94,96,1
1239137.96,100,
8972730.08,100,
5366322.6,94,3
4279165.01,90,3
4117955.67,86,1|3
7006195.38,90,3
8384447.17,96,3
707613.33,90,1|3
5041896.96,100,3
3881874.58,92,3
2996710.96,97,2|3
5539305.64,96,3
4067867.66,96,3
