Data Extract Date,Portfolio,Loan ID,Property ID,Original Balance,Current Balance,Arrears Balance,Months in Arrears,CMS,Current LTV,Original LTV,Latest Valuation Amount,Latest Valuation Date,Fitch Product Category,Originator Product Category,Further Advance,Completion Date,Original Term,Maturity Date,Interest Rate Type,Current Index,Reversionary Index,Current Interest Rate,Current Margin,Reversionary Margin,Reversion Date,Loan Purpose,Repayment Type,FTB Flag,RTB Flag,Self Cert Flag,Property Type,Occupancy,Region,Tenure,Bankruptcy Marker,No of CCJs,Value of CCJs,Income Borrower 1,Income Borrower 2,Index Reference Rate,Originator,Possession Flag
200109,8203114.51,4309895.69,9353989.87,85510566.0,146028543.49,122580107.82,42491.53,96403.04,10.36,13.06,69393289.66,20150520,P,Bank,Y,20610220,44.08,21280705,fixed,1ML,1ML,99.29,-1.48,-0.47,23060518,OT,RE,Y,Y,N,ND,OWN,UK,Feudal,Y,0.49,33406.37,20162.31,7496735.4,6.03,Verso,Never calls
200803,5837013.86,5251209.65,2879890.74,176660158.62,66241251.15,149472128.17,52824.95,72338.7,13.31,11.85,151877788.08,20061007,M,House,N,23280917,34.91,21520608,fixed,FIX,1ML,64.21,-1.93,1.63,20221119,RR,OT,Y,N,N,ND,SHO,UK,Leasehold,N,2.46,38779.19,79192.81,4841023.9,6.65,Citibank,Instagram stalker
200407,8102206.7,649153.59,3673825.19,185182428.13,171470955.41,50400044.01,83438.32,94983.14,10.57,17.15,53499807.58,19890518,P,Yacht,N,20500810,58.95,23660516,fixed,FIX,SVR,42.9,-1.24,1.06,22380822,ER,IO,N,Y,Y,SD,ND,UK,Feudal,Y,0.36,56499.82,45960.48,5853555.12,12.63,Citibank,Super chill
201211,3366420.66,4575636.23,5958663.03,72045201.17,122693822.2,34930443.5,75023.67,90250.96,15.71,12.66,19970996.63,20060405,M,Awesome Yacht,N,20160319,29.3,21601104,fixed,3ML,BBR,83.61,0.77,-1.54,23241220,RD,OT,N,N,N,BU,BTL,US,Freehold,N,3.89,42503.15,64312.91,3195513.5,9.0,GMAC,Clingy
198406,4465190.25,834528.49,385643.15,143693014.5,104868143.56,30060551.25,33581.08,73663.54,19.69,19.73,101697941.95,20160330,M,Biggest Yacht,N,20800206,31.48,19961004,floating,3ML,OTH,8.37,-1.33,0.7,22620803,ER,OT,Y,Y,Y,DT,SHO,US,Leasehold,N,1.54,46107.84,39409.07,6138952.39,7.71,Verso,Clingy
200001,9790764.19,7328976.1,5150220.5,81238033.86,86983000.01,78532886.16,70344.75,87174.74,11.09,7.19,65013521.13,19860314,P,House,Y,22840722,16.64,22671217,fixed,1ML,1ML,77.59,-0.84,-1.14,20561116,ND,IO,Y,Y,N,BU,ND,UK,Feudal,N,2.61,84191.1,99538.79,3018940.42,8.28,Citibank,Clingy
198907,4407932.67,2570142.74,6015112.16,134746308.51,9183634.86,51422348.04,14034.69,65995.49,5.57,11.19,102628576.73,20090814,L,Awesome Yacht,N,21420702,47.79,21440115,fixed,OTH,3ML,74.44,-1.5,1.69,20951216,RE,RE,Y,N,N,BU,POW,UK,Freehold,N,3.91,16854.18,23919.4,6423240.82,7.92,Citibank,Instagram stalker
200308,5460512.21,6223062.23,5442761.04,186277776.45,39321468.57,87307980.82,11858.94,76717.62,8.55,12.74,134031443.43,19931216,B,Really Big Yacht,Y,20090406,18.54,22541212,floating,1ML,FIX,28.06,1.62,-0.41,22670410,RE,ND,N,N,N,DT,BTL,UK,Feudal,Y,1.84,99541.92,52132.37,9682825.8,8.03,Citibank,Somewhat possessive
201309,2924824.38,8791761.78,3804772.04,46610847.68,144103113.78,8004762.13,85155.26,75205.19,17.31,17.29,2282170.74,20030318,P,Biggest Yacht,N,21680326,42.89,21000427,fixed,FIX,BBR,70.83,0.32,-0.62,23050812,PU,OT,N,N,N,SD,SHO,US,Freehold,Y,2.62,16245.25,27772.83,412350.47,9.97,GMAC,Super chill
198511,8120891.02,7125900.34,1537002.06,138193167.63,81319374.66,81022325.17,49409.92,47757.34,14.86,14.82,107593546.46,20040318,P,Really Big Yacht,N,20171213,29.09,22550112,fixed,SVR,FIX,87.29,-0.76,-0.06,21790516,RE,IO,Y,N,N,OT,POW,US,Freehold,N,3.18,85607.1,73906.53,1549905.69,2.74,Platform,Super chill
201501,7525501.16,1130949.55,2168384.04,166232442.13,44320124.6,137219211.02,76275.34,62820.32,8.11,16.86,138603199.22,19921020,P,Biggest Yacht,N,21851115,36.22,21820410,floating,OTH,FIX,40.54,0.72,0.74,21450502,RE,IO,N,Y,Y,FD,ND,UK,Feudal,Y,2.55,7933.57,4789.25,6080852.64,9.97,Kensington,Somewhat possessive
198403,4212118.84,1621999.51,9638272.11,136606196.57,123042653.07,111852747.7,92100.98,17856.09,12.41,14.76,52004579.81,20170719,B,House,N,19940912,47.8,23781031,floating,SVR,OTH,84.13,1.49,1.53,23650720,RD,RE,Y,Y,N,OT,OWN,UK,Feudal,N,2.39,57020.08,68530.5,65453.27,2.9,Verso,Somewhat possessive
201510,2954527.39,4747759.76,1734253.09,165610041.75,154595965.32,61932079.74,43820.49,96776.53,18.83,19.56,24176276.42,20061115,B,Bungaloo,Y,21380530,15.21,20800624,fixed,OTH,SVR,60.34,-0.44,1.46,22020114,OT,RE,Y,N,Y,ND,SHO,UK,Leasehold,Y,2.46,54013.15,6192.28,1593500.78,2.94,SPML,Clingy
199612,5548199.43,3211578.77,8421113.51,127640883.87,78007593.49,66219541.27,67469.09,97297.83,11.82,17.2,111035945.73,20110104,U,Biggest Yacht,Y,22770115,32.18,22451224,fixed,1ML,3ML,92.96,0.25,1.92,21870911,CO,OT,Y,Y,N,ND,POW,UK,Feudal,N,1.52,78230.98,16305.09,3405538.06,2.33,GMAC,Somewhat possessive
200703,8696855.02,3367008.57,795284.0,14974927.44,41995912.17,127967597.29,46806.18,63084.64,12.02,14.22,177676309.64,20130717,M,House,N,21760625,18.21,23830625,fixed,3ML,SVR,94.5,0.13,-0.9,20340127,ER,OT,Y,Y,Y,ND,BTL,US,Freehold,Y,3.36,45416.36,89410.22,5879201.99,5.17,Kensington,Instagram stalker
198901,9870865.41,185656.67,9607805.28,176430845.42,22058952.37,146240793.56,39680.47,36630.09,14.24,19.11,154933568.79,20161126,P,Awesome Yacht,Y,20691009,19.61,21910528,fixed,3ML,OTH,49.86,-0.61,0.94,23660529,RC,RE,N,N,N,ND,OWN,US,Freehold,Y,2.36,18803.82,68739.1,618006.16,9.39,Platform,Somewhat possessive
199207,3905289.43,6896293.28,2350475.45,156006522.07,158952389.82,127333673.01,19000.12,22654.25,19.88,6.99,114717885.53,20080106,P,Biggest Yacht,Y,22910605,19.75,22900222,floating,OTH,3ML,57.94,-1.7,1.34,19890125,CO,IO,Y,N,N,TH,POW,US,Feudal,Y,1.9,44839.72,14650.25,3879492.45,2.73,Verso,Super chill
199511,8064969.82,9841970.88,6932941.29,72528901.23,101814444.16,191506782.5,7731.53,71689.92,11.09,7.76,110023071.08,19910215,P,Bungaloo,Y,21140507,49.47,21530428,floating,1ML,SVR,94.02,0.99,1.96,23050130,ER,OT,N,Y,Y,TH,SHO,US,Freehold,N,2.24,88170.85,37834.0,7270131.77,14.37,Verso,Super chill
201511,2803004.65,4561294.62,9074351.19,64048063.07,56495155.82,32444531.69,6600.11,15454.26,14.65,12.97,25694935.59,19960809,P,Yacht,Y,22681229,46.8,22400515,fixed,OTH,SVR,19.19,-1.09,-1.38,19890525,CO,RE,N,N,Y,SD,ND,US,Feudal,Y,3.44,73499.64,52432.21,5656646.69,8.52,Kensington,Somewhat possessive
200609,7843594.11,1346611.4,9720698.74,15208580.68,151805321.88,77175709.18,47342.93,49495.95,10.75,5.71,127110758.45,20170420,N,Bank,N,23230928,41.55,23050613,fixed,OTH,BBR,93.15,0.87,0.29,22110830,RE,OT,Y,Y,Y,BU,POW,US,Freehold,Y,3.09,68945.35,80076.25,9401450.24,6.02,Kensington,Never calls
198512,1718268.54,3968249.29,2268149.06,170001132.09,90911288.77,129583091.84,11864.42,87031.6,7.14,10.5,188044648.11,19950706,U,Really Big Yacht,Y,22650902,21.89,21811112,floating,OTH,FIX,62.6,-1.77,-1.39,20650409,OT,OT,Y,Y,Y,BU,SHO,US,Freehold,Y,2.17,85245.58,66278.21,5125175.35,3.89,Platform,Super chill
201201,6544517.18,7213554.93,8200812.48,171080489.55,189440731.32,29672582.53,11630.89,8234.33,17.04,10.65,196010240.64,20001211,L,Bungaloo,N,22791226,17.33,21181130,fixed,BBR,FIX,35.31,0.08,1.86,23430908,RD,RE,Y,N,N,SD,POW,UK,Freehold,N,0.98,12897.14,92658.86,57316.19,4.65,GMAC,Instagram stalker
201509,642717.17,7742355.87,9584460.94,99600971.95,167514022.32,120538570.85,58380.61,91076.93,17.15,18.03,63558408.64,20090606,B,House,N,20251006,26.51,20370714,floating,FIX,BBR,69.98,-1.01,-0.32,21670304,PU,OT,Y,Y,Y,ND,POW,US,Leasehold,Y,0.57,9883.61,75317.41,4310165.13,11.69,Kensington,Instagram stalker
200103,6288173.02,7819525.93,4869864.14,73524991.31,132557828.02,64286095.08,95906.27,86785.17,12.15,10.85,176968502.1,20150810,B,Awesome Yacht,N,23090810,28.77,22020908,fixed,SVR,1ML,70.41,0.53,-0.51,23510829,RD,OT,N,N,Y,FD,ND,US,Freehold,Y,1.08,82068.04,12377.33,2247548.15,12.23,SPML,Somewhat possessive
200508,5902972.73,4093796.85,7752770.14,43675162.97,116261590.14,152944249.88,60852.96,52976.41,9.26,13.27,80834140.44,20091121,M,Bungaloo,Y,22900503,36.38,20670323,floating,1ML,FIX,74.44,-0.67,-1.22,21180114,RE,OT,Y,N,N,OT,ND,US,Freehold,N,0.59,31428.01,85147.95,7869591.57,14.92,Kensington,Super chill
201703,9625396.18,2007225.83,2290372.02,87209231.73,183596125.42,139233483.22,94299.76,32789.96,13.76,15.93,64432762.6,20110109,N,Awesome Yacht,N,20560312,38.19,21330102,floating,1ML,3ML,74.89,-0.0,-0.39,20260703,CO,ND,N,N,Y,ND,BTL,US,Feudal,N,0.66,43878.66,3231.85,2267832.89,3.65,Kensington,Super chill
199812,163968.49,4691284.49,3251697.75,69690187.93,132292000.11,194622108.47,72511.7,63173.63,12.13,9.47,96145130.37,19860402,U,Big Yacht,Y,20060608,3.46,21360724,fixed,1ML,1ML,9.95,-0.16,0.08,20410707,PU,ND,Y,N,N,BU,BTL,US,Feudal,Y,1.08,58125.97,92580.38,5571205.63,8.61,Citibank,Super chill
201011,6467773.86,9458046.05,74560.67,66188975.92,105550582.56,156519789.61,59881.78,6838.9,6.19,7.12,98498387.67,20110330,M,Bank,N,21441222,35.93,23881008,floating,1ML,3ML,95.8,-0.74,-1.15,20940824,RD,IO,N,N,Y,DT,OWN,US,Feudal,N,3.59,84450.27,65017.31,6519294.21,8.06,Kensington,Super chill
198907,2197239.41,4908152.02,3408678.41,64618320.08,109410828.41,180576747.1,71524.16,64543.76,17.57,15.53,175645548.15,19960403,P,Big Yacht,Y,21320113,44.6,19900924,floating,1ML,OTH,37.31,1.65,0.41,23090417,PU,OT,Y,Y,Y,ND,BTL,US,Leasehold,Y,2.85,98694.67,82316.43,55330.29,14.62,Kensington,Super chill
198904,4247976.85,2065945.19,9638938.4,175895032.82,74522604.08,152034756.88,57857.31,25112.18,6.34,7.27,65180461.59,19970330,P,House,Y,20950902,46.74,22881107,fixed,1ML,BBR,86.49,-0.34,-1.83,20891105,ND,PP,N,Y,Y,DT,OWN,US,Feudal,N,2.85,13362.52,85745.28,7994802.62,3.87,Platform,Instagram stalker
199406,666096.8,1625898.81,4783071.29,188482020.04,52093917.9,89045961.46,27914.03,76533.61,9.46,19.88,142683129.49,19850221,N,Really Big Yacht,N,23540107,2.58,20220618,fixed,1ML,3ML,52.13,-1.79,-1.48,22771226,OT,PP,N,Y,N,DT,OWN,US,Feudal,N,1.71,23734.99,58039.71,6349408.0,9.45,Kensington,Clingy
201309,8159421.21,7107393.24,4474953.22,73491054.01,21767857.95,79625947.34,10916.85,99189.39,5.89,9.3,31922896.31,20170217,U,Awesome Yacht,Y,22040207,36.39,22981219,fixed,SVR,FIX,30.36,-1.98,2.09,21941024,RR,PP,Y,N,N,BU,POW,US,Freehold,N,1.03,30180.86,67780.93,5199041.32,3.68,Platform,Clingy
199803,3887457.45,633574.18,5494546.48,135450264.0,88597332.07,130895978.77,35358.61,76396.0,13.66,17.93,27740498.94,20010514,M,Yacht,N,23490210,46.61,22290823,fixed,OTH,3ML,21.47,0.02,-1.91,22941222,RR,ND,Y,N,Y,FD,ND,UK,Freehold,N,1.42,93268.05,78746.71,9158213.18,11.68,Kensington,Clingy
199703,6897580.33,4951220.39,531000.19,20932283.12,146985398.92,17488400.34,65886.01,76913.88,14.52,8.39,176060555.83,19920807,M,Bungaloo,N,21690202,22.87,23490521,floating,3ML,1ML,28.61,-1.81,-0.11,21071018,PU,IO,Y,Y,Y,TH,SHO,UK,Leasehold,N,3.23,56364.85,84881.7,4878737.35,8.31,Citibank,Instagram stalker
198205,5028860.19,4407495.18,57042.1,48352002.29,173901056.52,116602569.79,5036.61,59619.04,8.13,19.63,77949922.22,19921201,U,Bank,N,22841203,51.89,21130410,floating,BBR,3ML,12.84,1.62,-1.52,23190711,RC,RE,N,Y,Y,SD,BTL,UK,Freehold,N,2.84,45478.91,45849.42,8542998.44,10.65,Citibank,Super chill
200906,4845201.41,2592747.17,7229771.2,48256017.87,180505182.88,19485630.5,75464.82,46952.28,16.33,16.64,57239824.49,19951126,U,House,Y,20400407,58.44,22551213,fixed,3ML,OTH,48.87,0.93,-1.44,21340706,RD,ND,Y,N,Y,OT,BTL,US,Freehold,N,3.2,44853.14,80566.17,3401719.77,13.99,Platform,Somewhat possessive
198409,6356388.8,8954695.02,2867593.0,46903957.91,93601385.99,83107977.99,27427.93,87377.21,18.76,14.98,102189641.82,20140215,N,Yacht,Y,21811130,28.84,20300416,fixed,1ML,1ML,53.8,-0.83,-1.57,22260909,RD,IO,N,Y,Y,BU,OWN,US,Leasehold,Y,3.73,66731.36,74844.6,1507131.11,9.56,Platform,Super chill
198412,1823428.66,4797135.05,6909794.93,171167572.26,72349556.32,117055775.71,54040.57,72154.96,13.96,8.48,6961785.36,20050613,L,Bank,Y,23740528,30.07,23631010,fixed,3ML,FIX,56.71,-0.45,-0.71,23040707,RE,RE,Y,N,Y,TH,POW,US,Feudal,N,0.21,42917.77,93064.99,7947668.97,14.78,Platform,Never calls
199505,6978747.12,112661.09,6249100.75,76656218.36,195519630.42,119747444.29,35799.63,35784.2,5.93,11.89,107497305.41,20000602,B,Bungaloo,Y,20150211,19.97,23971211,floating,OTH,1ML,27.75,1.87,-1.34,22240816,ND,ND,Y,N,N,ND,POW,US,Freehold,N,3.89,31304.53,51375.24,292226.22,12.98,SPML,Super chill
201511,8180872.31,7920688.49,5764286.79,192323660.99,124420676.47,7547724.68,9091.31,44136.07,18.11,6.07,164731339.61,19980722,P,Bungaloo,Y,20971214,17.57,21110807,floating,BBR,3ML,48.8,-1.77,-0.05,22061221,RE,OT,N,Y,N,TH,OWN,UK,Feudal,Y,1.64,58396.7,73450.64,6089755.68,3.73,GMAC,Somewhat possessive
199109,1167868.9,9977605.63,8908511.47,41409503.98,173503219.34,2581066.51,37925.82,53849.54,6.98,15.51,134446004.06,19920714,M,Yacht,Y,22650603,3.66,20101118,fixed,SVR,BBR,59.57,-1.16,-0.06,21710921,ER,RE,Y,Y,N,FD,BTL,UK,Freehold,N,1.07,13762.59,93136.88,2537293.38,8.13,Citibank,Somewhat possessive
201507,2428701.98,4263269.71,8318894.68,142427992.05,198281016.45,51491713.01,22071.49,15782.27,16.77,11.55,107204018.45,20080227,M,Really Big Yacht,Y,21991003,40.8,22620824,fixed,SVR,BBR,72.69,1.73,0.76,21151018,RD,RE,Y,Y,Y,BU,SHO,UK,Leasehold,N,3.39,4380.8,60517.4,4362606.57,5.68,GMAC,Instagram stalker
201007,8358092.05,3239936.27,6012702.75,176950249.54,92172166.68,123138743.68,24974.69,79034.74,19.35,17.76,47402654.89,20051018,B,Big Yacht,Y,20140820,5.34,20390507,fixed,1ML,1ML,9.02,0.42,0.03,23330504,OT,OT,Y,Y,Y,DT,OWN,UK,Leasehold,N,1.29,22363.17,62771.35,8792336.8,9.96,Citibank,Somewhat possessive
200806,6392616.44,9238004.68,5551978.1,62543141.44,135392489.57,13975933.73,37444.99,15061.32,8.31,7.57,181160003.11,19920108,M,Awesome Yacht,Y,20510819,58.19,23190929,fixed,FIX,3ML,11.56,-1.23,0.82,23090222,RE,OT,Y,N,N,TH,OWN,UK,Freehold,N,3.03,62547.25,88567.21,202147.46,9.56,Citibank,Super chill
198402,5373954.79,4717938.0,136154.08,157635951.5,50494760.5,47229593.09,54608.12,13331.18,6.39,5.15,83225354.97,19900603,N,Bungaloo,N,23641201,8.35,21050316,fixed,FIX,1ML,6.62,0.74,-0.92,22400323,RC,RE,Y,Y,Y,BU,OWN,UK,Freehold,Y,1.24,61300.66,55583.62,6945631.91,3.83,GMAC,Somewhat possessive
201108,9737128.3,5708353.07,7311243.95,39792754.48,29756330.44,155363310.74,46276.2,78399.57,7.13,13.39,188031802.53,19841014,M,Bank,Y,20681219,37.28,22370925,fixed,1ML,OTH,41.48,-1.3,-1.43,20060515,CO,PP,N,Y,N,SD,POW,US,Freehold,N,2.01,77518.51,93784.07,9308252.71,7.99,Citibank,Never calls
198612,9567123.37,5738140.42,8184754.49,160530410.38,25071166.02,170280396.62,26985.23,49717.06,19.53,9.62,112916125.66,20070407,B,Big Yacht,N,20340707,12.77,22800226,fixed,OTH,BBR,46.74,1.15,1.44,20581227,RE,IO,N,N,Y,FD,ND,US,Feudal,N,2.02,22224.5,95617.49,8195804.82,12.54,SPML,Super chill
199711,2943056.14,5216063.97,413935.95,174249280.97,106929133.22,182286293.48,53687.48,63898.14,11.99,10.23,38544068.25,19991120,M,Yacht,N,22760907,37.83,22540222,fixed,1ML,FIX,57.55,0.14,0.31,23051102,RR,IO,N,Y,Y,OT,ND,UK,Leasehold,N,3.21,73614.71,81190.98,2542464.48,2.89,Kensington,Instagram stalker
198003,4884647.65,4700848.0,6921439.59,70179879.86,107865244.69,118407527.2,5627.23,58156.49,7.66,8.75,23699609.58,20060926,U,Yacht,Y,22460105,8.68,23531226,fixed,1ML,BBR,54.69,1.28,-1.65,23680130,CO,RE,N,Y,N,BU,OWN,US,Feudal,Y,1.01,40086.83,57161.8,6998032.97,2.44,Kensington,Clingy
199011,7444787.8,5284486.88,4679351.78,170967549.4,131351654.4,182054352.69,49696.76,59039.13,18.44,6.88,140932560.95,20030907,B,Bank,N,23551230,59.94,20290205,fixed,BBR,FIX,84.25,0.05,1.82,21530926,ND,ND,N,Y,Y,BU,POW,US,Leasehold,N,0.05,60893.43,9130.52,7751766.86,12.4,Citibank,Never calls
198003,2849881.44,5843126.94,6414319.03,29262461.29,160259468.83,180828810.23,20567.97,62431.83,12.42,19.21,172212781.06,19920215,M,House,N,22461102,34.14,23070429,fixed,FIX,3ML,55.28,1.2,-0.63,22860826,RE,ND,N,N,Y,ND,BTL,US,Feudal,N,3.16,77071.6,4662.44,8046455.19,14.65,SPML,Never calls
198009,9776486.15,7350528.8,3290180.27,33989875.94,29893263.27,29815635.5,79891.69,48027.72,5.33,12.03,68759213.88,20050720,N,Really Big Yacht,Y,19890929,7.53,21211008,fixed,BBR,1ML,2.06,1.92,-0.01,20951026,ND,PP,N,N,N,FD,ND,US,Freehold,N,3.27,17875.25,95733.62,8979309.23,9.89,Verso,Clingy
200606,2360631.33,9462725.87,4465944.86,128397504.58,33261222.57,70950884.75,52526.39,12523.47,18.98,8.82,97802014.78,19900308,L,Bank,N,21691006,10.45,23101019,floating,OTH,OTH,71.65,0.91,-1.05,23580407,ER,IO,N,N,Y,DT,ND,UK,Feudal,Y,2.89,63944.05,81591.14,620212.13,2.86,Kensington,Somewhat possessive
198211,5233610.7,7479235.4,4922668.27,160078356.38,58567517.16,26446786.55,23140.34,3017.32,7.79,16.87,110256775.0,19890806,P,Awesome Yacht,Y,21540519,60.0,22410112,floating,3ML,3ML,20.26,0.36,0.83,21710409,RC,OT,Y,N,Y,ND,ND,US,Leasehold,N,3.46,37168.97,52771.33,513253.78,11.96,Platform,Instagram stalker
198311,1726687.44,6288633.17,5573150.48,86882802.3,14406509.14,127927185.15,43242.25,40060.79,6.71,14.37,106603781.27,20040129,M,Bungaloo,Y,20370101,50.32,19860808,fixed,FIX,BBR,84.96,-0.42,1.73,20301116,CO,RE,N,Y,Y,FD,POW,UK,Freehold,N,2.72,39718.45,33292.03,5201797.56,14.33,SPML,Super chill
201409,9886350.86,3369719.13,8120570.57,26637259.87,181462012.58,98134505.7,4135.85,82718.9,6.9,10.71,31904495.01,19850311,P,Big Yacht,N,21870820,42.18,23640321,floating,OTH,1ML,59.45,1.35,-0.63,21570321,ND,RE,Y,Y,N,FD,OWN,US,Feudal,Y,2.54,61693.96,83415.58,7300645.22,7.8,Verso,Somewhat possessive
198312,3858674.76,4438422.3,6916594.77,6407698.2,175888281.11,104231294.48,22274.11,64294.37,6.73,16.35,170525794.83,19861003,B,Bank,N,21430406,7.86,21830726,fixed,SVR,FIX,24.44,-1.97,1.07,22291230,ER,IO,Y,Y,Y,OT,BTL,US,Feudal,Y,0.24,92888.28,24477.83,6723237.38,9.2,GMAC,Clingy
199904,4176775.5,5990584.58,5197846.46,21085835.96,113729205.28,105627066.14,91699.16,96711.36,11.16,15.2,44189269.26,19960223,U,Awesome Yacht,Y,22970205,45.14,21440910,floating,1ML,OTH,66.98,-0.15,0.48,22300601,CO,IO,N,Y,N,DT,SHO,US,Leasehold,N,1.67,83673.89,75320.74,2043112.04,5.0,Citibank,Instagram stalker
201203,5061928.2,7675278.31,2321744.63,38593290.26,103805955.5,21519643.02,67347.46,86609.83,9.17,8.56,91019134.44,20011118,P,Awesome Yacht,N,23311022,7.55,19830618,fixed,FIX,SVR,16.98,1.78,-1.96,21230113,PU,OT,Y,Y,N,DT,ND,UK,Leasehold,Y,3.22,38250.15,98463.31,9514687.86,13.27,GMAC,Never calls
201003,2567989.39,8925739.66,9310381.72,12577112.01,134750919.51,46861638.52,33442.91,50418.28,14.65,13.71,71682967.09,20140620,M,Really Big Yacht,N,20001004,57.35,21010508,floating,BBR,FIX,7.27,0.72,-0.47,21781025,CO,PP,N,Y,Y,OT,OWN,US,Leasehold,N,0.47,93908.93,11766.79,1378095.58,2.38,Verso,Never calls
200505,907510.28,7045596.77,1713934.91,174636247.73,181263543.6,131998597.53,44149.57,96683.86,18.87,12.7,17355442.68,19950618,L,Yacht,Y,23091010,53.24,22840803,floating,OTH,3ML,99.54,1.05,-1.71,23140208,ER,RE,N,Y,N,FD,BTL,US,Feudal,Y,1.07,52205.18,52985.16,2236666.43,4.66,Kensington,Clingy
198204,7372688.55,6428991.77,2705194.18,186613277.27,22205901.02,103862524.18,36139.33,40723.17,6.2,6.75,43517935.44,20131123,L,House,Y,23741224,40.83,22030708,fixed,FIX,SVR,97.75,0.97,-0.64,23700427,RD,IO,N,N,Y,ND,BTL,US,Freehold,Y,3.12,72896.16,92261.66,2949109.28,7.89,GMAC,Never calls
201205,3648305.54,3688294.73,8447947.29,91149972.55,135155827.68,175378520.14,80467.77,69062.37,18.24,12.48,59295969.15,19861213,N,Bank,Y,23830707,21.21,23860829,floating,FIX,1ML,41.32,0.69,1.35,23311216,RR,PP,Y,Y,Y,TH,BTL,UK,Feudal,Y,3.78,75555.33,18541.7,5928058.63,14.46,Kensington,Instagram stalker
199306,1641377.66,2344348.81,7708552.88,11013951.0,163554347.39,142717086.54,90294.41,88274.05,14.96,7.47,33196174.02,20080208,P,Really Big Yacht,Y,20750525,22.98,21721001,fixed,1ML,FIX,59.41,-1.61,-1.8,23340421,PU,RE,N,Y,Y,OT,OWN,US,Feudal,N,0.32,93777.82,66983.07,772877.57,6.63,SPML,Never calls
198411,3838138.7,3371008.94,3069073.01,28149618.79,55664736.32,17272706.72,99096.46,74497.11,14.99,15.78,133227182.47,19860822,P,Bungaloo,Y,23361023,39.85,22981217,floating,BBR,BBR,76.54,0.42,-1.02,23800812,ER,PP,Y,N,Y,FD,SHO,UK,Feudal,Y,2.84,92918.18,9358.87,9419813.19,9.49,Platform,Never calls
199310,5812675.22,7371804.89,2485245.11,180818403.82,13807308.03,74787342.97,60813.37,79324.65,19.51,18.69,96326630.19,19950227,U,House,Y,20131017,4.71,21140826,floating,OTH,3ML,23.2,0.32,1.46,22390511,RE,RE,N,N,N,DT,POW,UK,Freehold,N,1.58,35949.18,64168.07,4692133.42,5.44,Citibank,Never calls
201702,2542817.91,3497964.7,3566563.35,73391499.12,198502578.44,4981143.76,88051.38,29843.04,19.22,10.94,82008629.42,20061027,M,Yacht,N,22830302,5.04,21710420,fixed,SVR,OTH,54.11,-0.41,-2.05,21191025,ND,ND,Y,N,Y,SD,ND,UK,Freehold,Y,3.84,27206.29,29826.05,2478140.11,12.46,SPML,Super chill
198206,543743.14,4579525.11,7964223.77,42715876.1,164914137.63,126310884.88,67609.66,40535.23,7.54,9.31,67024215.17,20090324,N,Really Big Yacht,N,23461016,52.04,23560323,fixed,SVR,OTH,89.94,1.03,1.55,20480515,RR,IO,N,N,N,FD,ND,UK,Freehold,N,2.0,18557.91,412.1,9340272.13,12.87,Verso,Clingy
199906,9008438.18,5037846.02,5763973.26,65473171.67,145828323.39,77842393.29,71165.99,93821.83,14.54,19.01,101006331.78,20170305,U,Biggest Yacht,Y,22240315,15.18,21601224,fixed,OTH,OTH,94.18,-0.46,-0.51,23500602,RR,OT,Y,N,N,FD,POW,UK,Feudal,N,3.12,82483.7,6692.12,2094348.61,14.8,Platform,Somewhat possessive
198110,2972625.18,2226143.0,1154311.84,101358898.26,13799515.42,105847049.52,75837.39,39146.27,8.39,8.63,158100925.53,20020209,P,Biggest Yacht,N,20701231,11.33,23310808,floating,FIX,BBR,89.58,-0.91,0.85,22460129,RR,RE,N,Y,Y,DT,OWN,UK,Feudal,N,3.16,71170.72,81007.5,1541066.6,13.68,Citibank,Clingy
198704,9379720.51,3537597.5,6698254.18,19413614.35,159504923.72,4023666.95,95903.66,93228.4,9.15,9.98,96976697.59,19840404,P,Bank,N,21630524,18.58,21060505,fixed,BBR,3ML,73.54,-0.36,0.32,21260413,OT,RE,N,Y,N,OT,SHO,UK,Freehold,Y,3.51,67443.61,26319.18,14623.43,3.42,Citibank,Never calls
198807,2526375.08,6606159.51,8276980.54,2414068.84,155736222.1,56004525.03,22939.23,8234.63,12.98,18.63,60941085.43,20050627,B,Really Big Yacht,N,20970722,11.44,20581226,fixed,SVR,FIX,99.39,-0.91,0.64,20890904,ND,IO,Y,N,Y,SD,POW,US,Feudal,N,1.24,38715.89,11146.08,7916977.8,5.71,Platform,Instagram stalker
198405,1781173.18,5947945.0,5561436.25,30983855.0,15325816.09,43900591.21,19321.45,42535.69,13.8,19.78,5938877.66,19880613,P,Yacht,N,23070721,11.63,23770506,floating,FIX,3ML,91.45,-0.5,1.53,22850324,CO,OT,Y,Y,Y,FD,SHO,UK,Leasehold,N,0.57,78010.77,33182.14,6985670.4,14.76,GMAC,Somewhat possessive
200001,6794542.58,8915087.66,205857.24,36192948.68,112969869.76,38034912.18,90399.07,26172.85,9.49,19.15,46792687.45,20170221,N,Big Yacht,N,19910608,34.56,23560928,fixed,OTH,FIX,1.27,-1.78,1.54,20151005,OT,RE,N,Y,Y,ND,BTL,US,Freehold,Y,1.59,8803.8,20772.59,3972917.78,4.58,Platform,Never calls
